frame,timestamp_sec,model,class_ids,class_names,elapsed_ms,fps,detections,detection_summary
1419,47.300,bifpn,0+1+2,ebike+driver+passenger,24.726,40.443,0,"ebike:0, driver:0, passenger:0"
1419,47.300,yolov8n,1+3+0,bicycle+motorcycle+person,25.850,38.685,1,"bicycle:0, motorcycle:0, person:1"
1420,47.333,baseline,0+1+2,ebike+driver+passenger,28.645,34.910,0,"ebike:0, driver:0, passenger:0"
1420,47.333,bifpn,0+1+2,ebike+driver+passenger,25.162,39.743,0,"ebike:0, driver:0, passenger:0"
1420,47.333,yolov8n,1+3+0,bicycle+motorcycle+person,28.001,35.713,0,"bicycle:0, motorcycle:0, person:0"
1421,47.367,baseline,0+1+2,ebike+driver+passenger,25.458,39.280,0,"ebike:0, driver:0, passenger:0"
1421,47.367,bifpn,0+1+2,ebike+driver+passenger,25.022,39.965,0,"ebike:0, driver:0, passenger:0"
1421,47.367,yolov8n,1+3+0,bicycle+motorcycle+person,28.842,34.671,0,"bicycle:0, motorcycle:0, person:0"
1422,47.400,baseline,0+1+2,ebike+driver+passenger,27.996,35.719,0,"ebike:0, driver:0, passenger:0"
1422,47.400,bifpn,0+1+2,ebike+driver+passenger,29.673,33.701,0,"ebike:0, driver:0, passenger:0"
1422,47.400,yolov8n,1+3+0,bicycle+motorcycle+person,27.727,36.066,0,"bicycle:0, motorcycle:0, person:0"
1423,47.433,baseline,0+1+2,ebike+driver+passenger,27.212,36.748,0,"ebike:0, driver:0, passenger:0"
1423,47.433,bifpn,0+1+2,ebike+driver+passenger,25.998,38.464,0,"ebike:0, driver:0, passenger:0"
1423,47.433,yolov8n,1+3+0,bicycle+motorcycle+person,29.708,33.661,0,"bicycle:0, motorcycle:0, person:0"
1424,47.467,baseline,0+1+2,ebike+driver+passenger,27.517,36.341,0,"ebike:0, driver:0, passenger:0"
1424,47.467,bifpn,0+1+2,ebike+driver+passenger,27.226,36.729,0,"ebike:0, driver:0, passenger:0"
1424,47.467,yolov8n,1+3+0,bicycle+motorcycle+person,27.115,36.880,0,"bicycle:0, motorcycle:0, person:0"
1425,47.500,baseline,0+1+2,ebike+driver+passenger,26.110,38.300,0,"ebike:0, driver:0, passenger:0"
1425,47.500,bifpn,0+1+2,ebike+driver+passenger,26.768,37.357,0,"ebike:0, driver:0, passenger:0"
1425,47.500,yolov8n,1+3+0,bicycle+motorcycle+person,28.413,35.195,0,"bicycle:0, motorcycle:0, person:0"
1426,47.533,baseline,0+1+2,ebike+driver+passenger,28.593,34.974,0,"ebike:0, driver:0, passenger:0"
1426,47.533,bifpn,0+1+2,ebike+driver+passenger,27.852,35.905,0,"ebike:0, driver:0, passenger:0"
1426,47.533,yolov8n,1+3+0,bicycle+motorcycle+person,28.393,35.220,0,"bicycle:0, motorcycle:0, person:0"
1427,47.567,baseline,0+1+2,ebike+driver+passenger,28.691,34.854,0,"ebike:0, driver:0, passenger:0"
1427,47.567,bifpn,0+1+2,ebike+driver+passenger,28.098,35.590,0,"ebike:0, driver:0, passenger:0"
1427,47.567,yolov8n,1+3+0,bicycle+motorcycle+person,29.848,33.503,0,"bicycle:0, motorcycle:0, person:0"
1428,47.600,baseline,0+1+2,ebike+driver+passenger,27.398,36.498,0,"ebike:0, driver:0, passenger:0"
1428,47.600,bifpn,0+1+2,ebike+driver+passenger,25.754,38.828,0,"ebike:0, driver:0, passenger:0"
1428,47.600,yolov8n,1+3+0,bicycle+motorcycle+person,28.000,35.714,0,"bicycle:0, motorcycle:0, person:0"
1429,47.633,baseline,0+1+2,ebike+driver+passenger,27.868,35.883,0,"ebike:0, driver:0, passenger:0"
1429,47.633,bifpn,0+1+2,ebike+driver+passenger,26.743,37.394,0,"ebike:0, driver:0, passenger:0"
1429,47.633,yolov8n,1+3+0,bicycle+motorcycle+person,27.369,36.538,0,"bicycle:0, motorcycle:0, person:0"
1430,47.667,baseline,0+1+2,ebike+driver+passenger,27.177,36.796,0,"ebike:0, driver:0, passenger:0"
1430,47.667,bifpn,0+1+2,ebike+driver+passenger,28.681,34.866,0,"ebike:0, driver:0, passenger:0"
1430,47.667,yolov8n,1+3+0,bicycle+motorcycle+person,29.007,34.474,0,"bicycle:0, motorcycle:0, person:0"
1431,47.700,baseline,0+1+2,ebike+driver+passenger,27.548,36.300,0,"ebike:0, driver:0, passenger:0"
1431,47.700,bifpn,0+1+2,ebike+driver+passenger,27.006,37.029,0,"ebike:0, driver:0, passenger:0"
1431,47.700,yolov8n,1+3+0,bicycle+motorcycle+person,29.542,33.850,0,"bicycle:0, motorcycle:0, person:0"
1432,47.733,baseline,0+1+2,ebike+driver+passenger,27.929,35.805,0,"ebike:0, driver:0, passenger:0"
1432,47.733,bifpn,0+1+2,ebike+driver+passenger,28.850,34.662,0,"ebike:0, driver:0, passenger:0"
1432,47.733,yolov8n,1+3+0,bicycle+motorcycle+person,28.712,34.829,0,"bicycle:0, motorcycle:0, person:0"
1433,47.767,baseline,0+1+2,ebike+driver+passenger,27.105,36.894,0,"ebike:0, driver:0, passenger:0"
1433,47.767,bifpn,0+1+2,ebike+driver+passenger,27.224,36.732,0,"ebike:0, driver:0, passenger:0"
1433,47.767,yolov8n,1+3+0,bicycle+motorcycle+person,29.906,33.438,0,"bicycle:0, motorcycle:0, person:0"
1434,47.800,baseline,0+1+2,ebike+driver+passenger,27.182,36.789,0,"ebike:0, driver:0, passenger:0"
1434,47.800,bifpn,0+1+2,ebike+driver+passenger,26.537,37.683,0,"ebike:0, driver:0, passenger:0"
1434,47.800,yolov8n,1+3+0,bicycle+motorcycle+person,26.743,37.393,0,"bicycle:0, motorcycle:0, person:0"
1435,47.833,baseline,0+1+2,ebike+driver+passenger,25.587,39.083,0,"ebike:0, driver:0, passenger:0"
1435,47.833,bifpn,0+1+2,ebike+driver+passenger,26.829,37.273,0,"ebike:0, driver:0, passenger:0"
1435,47.833,yolov8n,1+3+0,bicycle+motorcycle+person,27.821,35.944,1,"bicycle:0, motorcycle:0, person:1"
1436,47.867,baseline,0+1+2,ebike+driver+passenger,27.661,36.152,0,"ebike:0, driver:0, passenger:0"
1436,47.867,bifpn,0+1+2,ebike+driver+passenger,26.394,37.888,0,"ebike:0, driver:0, passenger:0"
1436,47.867,yolov8n,1+3+0,bicycle+motorcycle+person,26.747,37.388,1,"bicycle:0, motorcycle:0, person:1"
1437,47.900,baseline,0+1+2,ebike+driver+passenger,27.166,36.811,0,"ebike:0, driver:0, passenger:0"
1437,47.900,bifpn,0+1+2,ebike+driver+passenger,25.018,39.972,0,"ebike:0, driver:0, passenger:0"
1437,47.900,yolov8n,1+3+0,bicycle+motorcycle+person,27.588,36.248,0,"bicycle:0, motorcycle:0, person:0"
1438,47.933,baseline,0+1+2,ebike+driver+passenger,27.564,36.279,0,"ebike:0, driver:0, passenger:0"
1438,47.933,bifpn,0+1+2,ebike+driver+passenger,26.693,37.463,0,"ebike:0, driver:0, passenger:0"
1438,47.933,yolov8n,1+3+0,bicycle+motorcycle+person,28.408,35.202,0,"bicycle:0, motorcycle:0, person:0"
1439,47.967,baseline,0+1+2,ebike+driver+passenger,26.465,37.786,0,"ebike:0, driver:0, passenger:0"
1439,47.967,bifpn,0+1+2,ebike+driver+passenger,27.237,36.714,0,"ebike:0, driver:0, passenger:0"
1439,47.967,yolov8n,1+3+0,bicycle+motorcycle+person,27.698,36.104,0,"bicycle:0, motorcycle:0, person:0"
1440,48.000,baseline,0+1+2,ebike+driver+passenger,26.613,37.576,0,"ebike:0, driver:0, passenger:0"
1440,48.000,bifpn,0+1+2,ebike+driver+passenger,28.011,35.701,0,"ebike:0, driver:0, passenger:0"
1440,48.000,yolov8n,1+3+0,bicycle+motorcycle+person,27.436,36.448,0,"bicycle:0, motorcycle:0, person:0"
1441,48.033,baseline,0+1+2,ebike+driver+passenger,29.150,34.306,0,"ebike:0, driver:0, passenger:0"
1441,48.033,bifpn,0+1+2,ebike+driver+passenger,27.000,37.036,0,"ebike:0, driver:0, passenger:0"
1441,48.033,yolov8n,1+3+0,bicycle+motorcycle+person,28.248,35.400,0,"bicycle:0, motorcycle:0, person:0"
1442,48.067,baseline,0+1+2,ebike+driver+passenger,27.656,36.158,0,"ebike:0, driver:0, passenger:0"
1442,48.067,bifpn,0+1+2,ebike+driver+passenger,27.054,36.963,0,"ebike:0, driver:0, passenger:0"
1442,48.067,yolov8n,1+3+0,bicycle+motorcycle+person,28.700,34.843,0,"bicycle:0, motorcycle:0, person:0"
1443,48.100,baseline,0+1+2,ebike+driver+passenger,28.508,35.078,0,"ebike:0, driver:0, passenger:0"
1443,48.100,bifpn,0+1+2,ebike+driver+passenger,27.418,36.473,0,"ebike:0, driver:0, passenger:0"
1443,48.100,yolov8n,1+3+0,bicycle+motorcycle+person,28.671,34.878,0,"bicycle:0, motorcycle:0, person:0"
1444,48.133,baseline,0+1+2,ebike+driver+passenger,29.141,34.316,0,"ebike:0, driver:0, passenger:0"
1444,48.133,bifpn,0+1+2,ebike+driver+passenger,27.875,35.875,0,"ebike:0, driver:0, passenger:0"
1444,48.133,yolov8n,1+3+0,bicycle+motorcycle+person,30.839,32.426,0,"bicycle:0, motorcycle:0, person:0"
1445,48.167,baseline,0+1+2,ebike+driver+passenger,27.807,35.962,0,"ebike:0, driver:0, passenger:0"
1445,48.167,bifpn,0+1+2,ebike+driver+passenger,26.170,38.212,0,"ebike:0, driver:0, passenger:0"
1445,48.167,yolov8n,1+3+0,bicycle+motorcycle+person,28.464,35.133,0,"bicycle:0, motorcycle:0, person:0"
1446,48.200,baseline,0+1+2,ebike+driver+passenger,25.530,39.169,0,"ebike:0, driver:0, passenger:0"
1446,48.200,bifpn,0+1+2,ebike+driver+passenger,27.407,36.487,0,"ebike:0, driver:0, passenger:0"
1446,48.200,yolov8n,1+3+0,bicycle+motorcycle+person,26.865,37.223,0,"bicycle:0, motorcycle:0, person:0"
1447,48.233,baseline,0+1+2,ebike+driver+passenger,27.112,36.884,0,"ebike:0, driver:0, passenger:0"
1447,48.233,bifpn,0+1+2,ebike+driver+passenger,28.193,35.470,0,"ebike:0, driver:0, passenger:0"
1447,48.233,yolov8n,1+3+0,bicycle+motorcycle+person,27.667,36.144,0,"bicycle:0, motorcycle:0, person:0"
1448,48.267,baseline,0+1+2,ebike+driver+passenger,29.256,34.181,0,"ebike:0, driver:0, passenger:0"
1448,48.267,bifpn,0+1+2,ebike+driver+passenger,28.476,35.117,0,"ebike:0, driver:0, passenger:0"
1448,48.267,yolov8n,1+3+0,bicycle+motorcycle+person,28.611,34.951,0,"bicycle:0, motorcycle:0, person:0"
1449,48.300,baseline,0+1+2,ebike+driver+passenger,27.779,35.999,0,"ebike:0, driver:0, passenger:0"
1449,48.300,bifpn,0+1+2,ebike+driver+passenger,27.136,36.851,0,"ebike:0, driver:0, passenger:0"
1449,48.300,yolov8n,1+3+0,bicycle+motorcycle+person,29.676,33.697,0,"bicycle:0, motorcycle:0, person:0"
1450,48.333,baseline,0+1+2,ebike+driver+passenger,28.878,34.628,0,"ebike:0, driver:0, passenger:0"
1450,48.333,bifpn,0+1+2,ebike+driver+passenger,23.929,41.791,0,"ebike:0, driver:0, passenger:0"
1450,48.333,yolov8n,1+3+0,bicycle+motorcycle+person,27.192,36.776,0,"bicycle:0, motorcycle:0, person:0"
1451,48.367,baseline,0+1+2,ebike+driver+passenger,26.041,38.401,0,"ebike:0, driver:0, passenger:0"
1451,48.367,bifpn,0+1+2,ebike+driver+passenger,25.727,38.869,0,"ebike:0, driver:0, passenger:0"
1451,48.367,yolov8n,1+3+0,bicycle+motorcycle+person,24.919,40.130,0,"bicycle:0, motorcycle:0, person:0"
1452,48.400,baseline,0+1+2,ebike+driver+passenger,24.012,41.646,0,"ebike:0, driver:0, passenger:0"
1452,48.400,bifpn,0+1+2,ebike+driver+passenger,25.982,38.489,0,"ebike:0, driver:0, passenger:0"
1452,48.400,yolov8n,1+3+0,bicycle+motorcycle+person,26.805,37.306,0,"bicycle:0, motorcycle:0, person:0"
1453,48.433,baseline,0+1+2,ebike+driver+passenger,25.819,38.731,0,"ebike:0, driver:0, passenger:0"
1453,48.433,bifpn,0+1+2,ebike+driver+passenger,27.752,36.033,0,"ebike:0, driver:0, passenger:0"
1453,48.433,yolov8n,1+3+0,bicycle+motorcycle+person,27.301,36.628,0,"bicycle:0, motorcycle:0, person:0"
1454,48.467,baseline,0+1+2,ebike+driver+passenger,25.929,38.567,0,"ebike:0, driver:0, passenger:0"
1454,48.467,bifpn,0+1+2,ebike+driver+passenger,24.965,40.057,0,"ebike:0, driver:0, passenger:0"
1454,48.467,yolov8n,1+3+0,bicycle+motorcycle+person,25.348,39.450,0,"bicycle:0, motorcycle:0, person:0"
1455,48.500,baseline,0+1+2,ebike+driver+passenger,26.894,37.183,0,"ebike:0, driver:0, passenger:0"
1455,48.500,bifpn,0+1+2,ebike+driver+passenger,26.164,38.220,0,"ebike:0, driver:0, passenger:0"
1455,48.500,yolov8n,1+3+0,bicycle+motorcycle+person,27.876,35.873,0,"bicycle:0, motorcycle:0, person:0"
1456,48.533,baseline,0+1+2,ebike+driver+passenger,26.813,37.296,0,"ebike:0, driver:0, passenger:0"
1456,48.533,bifpn,0+1+2,ebike+driver+passenger,26.939,37.121,0,"ebike:0, driver:0, passenger:0"
1456,48.533,yolov8n,1+3+0,bicycle+motorcycle+person,27.192,36.776,0,"bicycle:0, motorcycle:0, person:0"
1457,48.567,baseline,0+1+2,ebike+driver+passenger,26.364,37.930,0,"ebike:0, driver:0, passenger:0"
1457,48.567,bifpn,0+1+2,ebike+driver+passenger,27.136,36.851,0,"ebike:0, driver:0, passenger:0"
1457,48.567,yolov8n,1+3+0,bicycle+motorcycle+person,26.094,38.324,0,"bicycle:0, motorcycle:0, person:0"
1458,48.600,baseline,0+1+2,ebike+driver+passenger,28.978,34.509,0,"ebike:0, driver:0, passenger:0"
1458,48.600,bifpn,0+1+2,ebike+driver+passenger,25.092,39.853,0,"ebike:0, driver:0, passenger:0"
1458,48.600,yolov8n,1+3+0,bicycle+motorcycle+person,25.801,38.759,0,"bicycle:0, motorcycle:0, person:0"
1459,48.633,baseline,0+1+2,ebike+driver+passenger,26.969,37.079,0,"ebike:0, driver:0, passenger:0"
1459,48.633,bifpn,0+1+2,ebike+driver+passenger,24.823,40.284,0,"ebike:0, driver:0, passenger:0"
1459,48.633,yolov8n,1+3+0,bicycle+motorcycle+person,28.082,35.609,0,"bicycle:0, motorcycle:0, person:0"
1460,48.667,baseline,0+1+2,ebike+driver+passenger,23.163,43.172,0,"ebike:0, driver:0, passenger:0"
1460,48.667,bifpn,0+1+2,ebike+driver+passenger,25.678,38.945,0,"ebike:0, driver:0, passenger:0"
1460,48.667,yolov8n,1+3+0,bicycle+motorcycle+person,26.361,37.935,0,"bicycle:0, motorcycle:0, person:0"
1461,48.700,baseline,0+1+2,ebike+driver+passenger,26.376,37.913,0,"ebike:0, driver:0, passenger:0"
1461,48.700,bifpn,0+1+2,ebike+driver+passenger,28.329,35.300,0,"ebike:0, driver:0, passenger:0"
1461,48.700,yolov8n,1+3+0,bicycle+motorcycle+person,30.179,33.136,1,"bicycle:0, motorcycle:1, person:0"
1462,48.733,baseline,0+1+2,ebike+driver+passenger,27.051,36.967,0,"ebike:0, driver:0, passenger:0"
1462,48.733,bifpn,0+1+2,ebike+driver+passenger,24.260,41.220,0,"ebike:0, driver:0, passenger:0"
1462,48.733,yolov8n,1+3+0,bicycle+motorcycle+person,26.999,37.038,0,"bicycle:0, motorcycle:0, person:0"
1463,48.767,baseline,0+1+2,ebike+driver+passenger,30.523,32.762,0,"ebike:0, driver:0, passenger:0"
1463,48.767,bifpn,0+1+2,ebike+driver+passenger,27.947,35.782,0,"ebike:0, driver:0, passenger:0"
1463,48.767,yolov8n,1+3+0,bicycle+motorcycle+person,28.467,35.129,0,"bicycle:0, motorcycle:0, person:0"
1464,48.800,baseline,0+1+2,ebike+driver+passenger,27.039,36.984,0,"ebike:0, driver:0, passenger:0"
1464,48.800,bifpn,0+1+2,ebike+driver+passenger,27.601,36.230,0,"ebike:0, driver:0, passenger:0"
1464,48.800,yolov8n,1+3+0,bicycle+motorcycle+person,30.225,33.086,1,"bicycle:0, motorcycle:0, person:1"
1465,48.833,baseline,0+1+2,ebike+driver+passenger,28.559,35.015,0,"ebike:0, driver:0, passenger:0"
1465,48.833,bifpn,0+1+2,ebike+driver+passenger,26.872,37.213,0,"ebike:0, driver:0, passenger:0"
1465,48.833,yolov8n,1+3+0,bicycle+motorcycle+person,29.311,34.117,1,"bicycle:0, motorcycle:0, person:1"
1466,48.867,baseline,0+1+2,ebike+driver+passenger,26.969,37.080,0,"ebike:0, driver:0, passenger:0"
1466,48.867,bifpn,0+1+2,ebike+driver+passenger,26.645,37.530,0,"ebike:0, driver:0, passenger:0"
1466,48.867,yolov8n,1+3+0,bicycle+motorcycle+person,26.450,37.807,2,"bicycle:0, motorcycle:0, person:2"
1467,48.900,baseline,0+1+2,ebike+driver+passenger,27.312,36.614,0,"ebike:0, driver:0, passenger:0"
1467,48.900,bifpn,0+1+2,ebike+driver+passenger,28.295,35.341,0,"ebike:0, driver:0, passenger:0"
1467,48.900,yolov8n,1+3+0,bicycle+motorcycle+person,28.901,34.601,1,"bicycle:0, motorcycle:0, person:1"
1468,48.933,baseline,0+1+2,ebike+driver+passenger,26.187,38.187,0,"ebike:0, driver:0, passenger:0"
1468,48.933,bifpn,0+1+2,ebike+driver+passenger,26.614,37.575,0,"ebike:0, driver:0, passenger:0"
1468,48.933,yolov8n,1+3+0,bicycle+motorcycle+person,27.975,35.747,3,"bicycle:0, motorcycle:1, person:2"
1469,48.967,baseline,0+1+2,ebike+driver+passenger,25.804,38.754,0,"ebike:0, driver:0, passenger:0"
1469,48.967,bifpn,0+1+2,ebike+driver+passenger,26.340,37.965,0,"ebike:0, driver:0, passenger:0"
1469,48.967,yolov8n,1+3+0,bicycle+motorcycle+person,26.216,38.145,2,"bicycle:0, motorcycle:1, person:1"
1470,49.000,baseline,0+1+2,ebike+driver+passenger,27.508,36.353,0,"ebike:0, driver:0, passenger:0"
1470,49.000,bifpn,0+1+2,ebike+driver+passenger,25.367,39.421,0,"ebike:0, driver:0, passenger:0"
1470,49.000,yolov8n,1+3+0,bicycle+motorcycle+person,28.869,34.639,2,"bicycle:0, motorcycle:1, person:1"
1471,49.033,baseline,0+1+2,ebike+driver+passenger,26.274,38.060,0,"ebike:0, driver:0, passenger:0"
1471,49.033,bifpn,0+1+2,ebike+driver+passenger,25.121,39.808,0,"ebike:0, driver:0, passenger:0"
1471,49.033,yolov8n,1+3+0,bicycle+motorcycle+person,26.852,37.242,3,"bicycle:0, motorcycle:1, person:2"
1472,49.067,baseline,0+1+2,ebike+driver+passenger,26.673,37.491,0,"ebike:0, driver:0, passenger:0"
1472,49.067,bifpn,0+1+2,ebike+driver+passenger,26.239,38.111,0,"ebike:0, driver:0, passenger:0"
1472,49.067,yolov8n,1+3+0,bicycle+motorcycle+person,29.537,33.856,3,"bicycle:0, motorcycle:1, person:2"
1473,49.100,baseline,0+1+2,ebike+driver+passenger,28.188,35.476,0,"ebike:0, driver:0, passenger:0"
1473,49.100,bifpn,0+1+2,ebike+driver+passenger,26.267,38.071,0,"ebike:0, driver:0, passenger:0"
1473,49.100,yolov8n,1+3+0,bicycle+motorcycle+person,27.627,36.196,2,"bicycle:0, motorcycle:1, person:1"
1474,49.133,baseline,0+1+2,ebike+driver+passenger,26.194,38.176,0,"ebike:0, driver:0, passenger:0"
1474,49.133,bifpn,0+1+2,ebike+driver+passenger,25.548,39.142,0,"ebike:0, driver:0, passenger:0"
1474,49.133,yolov8n,1+3+0,bicycle+motorcycle+person,30.095,33.228,2,"bicycle:0, motorcycle:1, person:1"
1475,49.167,baseline,0+1+2,ebike+driver+passenger,26.898,37.178,0,"ebike:0, driver:0, passenger:0"
1475,49.167,bifpn,0+1+2,ebike+driver+passenger,25.529,39.172,0,"ebike:0, driver:0, passenger:0"
1475,49.167,yolov8n,1+3+0,bicycle+motorcycle+person,29.199,34.248,2,"bicycle:0, motorcycle:1, person:1"
1476,49.200,baseline,0+1+2,ebike+driver+passenger,25.526,39.176,0,"ebike:0, driver:0, passenger:0"
1476,49.200,bifpn,0+1+2,ebike+driver+passenger,26.497,37.741,1,"ebike:1, driver:0, passenger:0"
1476,49.200,yolov8n,1+3+0,bicycle+motorcycle+person,29.346,34.076,2,"bicycle:0, motorcycle:1, person:1"
1477,49.233,baseline,0+1+2,ebike+driver+passenger,27.118,36.875,0,"ebike:0, driver:0, passenger:0"
1477,49.233,bifpn,0+1+2,ebike+driver+passenger,27.111,36.885,0,"ebike:0, driver:0, passenger:0"
1477,49.233,yolov8n,1+3+0,bicycle+motorcycle+person,27.834,35.927,2,"bicycle:0, motorcycle:1, person:1"
1478,49.267,baseline,0+1+2,ebike+driver+passenger,25.400,39.370,0,"ebike:0, driver:0, passenger:0"
1478,49.267,bifpn,0+1+2,ebike+driver+passenger,24.455,40.891,0,"ebike:0, driver:0, passenger:0"
1478,49.267,yolov8n,1+3+0,bicycle+motorcycle+person,27.587,36.249,2,"bicycle:0, motorcycle:1, person:1"
1479,49.300,baseline,0+1+2,ebike+driver+passenger,26.702,37.450,0,"ebike:0, driver:0, passenger:0"
1479,49.300,bifpn,0+1+2,ebike+driver+passenger,26.837,37.261,1,"ebike:1, driver:0, passenger:0"
1479,49.300,yolov8n,1+3+0,bicycle+motorcycle+person,27.839,35.921,3,"bicycle:0, motorcycle:2, person:1"
1480,49.333,baseline,0+1+2,ebike+driver+passenger,30.064,33.262,0,"ebike:0, driver:0, passenger:0"
1480,49.333,bifpn,0+1+2,ebike+driver+passenger,27.507,36.354,1,"ebike:1, driver:0, passenger:0"
1480,49.333,yolov8n,1+3+0,bicycle+motorcycle+person,29.341,34.081,3,"bicycle:0, motorcycle:2, person:1"
1481,49.367,baseline,0+1+2,ebike+driver+passenger,27.917,35.821,0,"ebike:0, driver:0, passenger:0"
1481,49.367,bifpn,0+1+2,ebike+driver+passenger,26.559,37.652,1,"ebike:1, driver:0, passenger:0"
1481,49.367,yolov8n,1+3+0,bicycle+motorcycle+person,27.410,36.482,3,"bicycle:0, motorcycle:2, person:1"
1482,49.400,baseline,0+1+2,ebike+driver+passenger,26.522,37.704,0,"ebike:0, driver:0, passenger:0"
1482,49.400,bifpn,0+1+2,ebike+driver+passenger,27.776,36.003,0,"ebike:0, driver:0, passenger:0"
1482,49.400,yolov8n,1+3+0,bicycle+motorcycle+person,26.629,37.553,2,"bicycle:0, motorcycle:1, person:1"
1483,49.433,baseline,0+1+2,ebike+driver+passenger,29.048,34.426,0,"ebike:0, driver:0, passenger:0"
1483,49.433,bifpn,0+1+2,ebike+driver+passenger,27.216,36.743,0,"ebike:0, driver:0, passenger:0"
1483,49.433,yolov8n,1+3+0,bicycle+motorcycle+person,27.845,35.913,2,"bicycle:0, motorcycle:1, person:1"
1484,49.467,baseline,0+1+2,ebike+driver+passenger,25.542,39.151,0,"ebike:0, driver:0, passenger:0"
1484,49.467,bifpn,0+1+2,ebike+driver+passenger,30.635,32.642,0,"ebike:0, driver:0, passenger:0"
1484,49.467,yolov8n,1+3+0,bicycle+motorcycle+person,30.180,33.134,2,"bicycle:0, motorcycle:1, person:1"
1485,49.500,baseline,0+1+2,ebike+driver+passenger,28.846,34.667,0,"ebike:0, driver:0, passenger:0"
1485,49.500,bifpn,0+1+2,ebike+driver+passenger,30.706,32.567,0,"ebike:0, driver:0, passenger:0"
1485,49.500,yolov8n,1+3+0,bicycle+motorcycle+person,28.151,35.523,2,"bicycle:0, motorcycle:1, person:1"
1486,49.533,baseline,0+1+2,ebike+driver+passenger,28.415,35.193,0,"ebike:0, driver:0, passenger:0"
1486,49.533,bifpn,0+1+2,ebike+driver+passenger,27.401,36.496,0,"ebike:0, driver:0, passenger:0"
1486,49.533,yolov8n,1+3+0,bicycle+motorcycle+person,30.091,33.232,2,"bicycle:0, motorcycle:1, person:1"
1487,49.567,baseline,0+1+2,ebike+driver+passenger,27.332,36.588,0,"ebike:0, driver:0, passenger:0"
1487,49.567,bifpn,0+1+2,ebike+driver+passenger,27.699,36.102,1,"ebike:1, driver:0, passenger:0"
1487,49.567,yolov8n,1+3+0,bicycle+motorcycle+person,28.898,34.604,2,"bicycle:0, motorcycle:1, person:1"
1488,49.600,baseline,0+1+2,ebike+driver+passenger,28.041,35.662,0,"ebike:0, driver:0, passenger:0"
1488,49.600,bifpn,0+1+2,ebike+driver+passenger,28.913,34.586,1,"ebike:1, driver:0, passenger:0"
1488,49.600,yolov8n,1+3+0,bicycle+motorcycle+person,37.461,26.694,2,"bicycle:0, motorcycle:1, person:1"
1489,49.633,baseline,0+1+2,ebike+driver+passenger,27.932,35.801,0,"ebike:0, driver:0, passenger:0"
1489,49.633,bifpn,0+1+2,ebike+driver+passenger,28.335,35.292,0,"ebike:0, driver:0, passenger:0"
1489,49.633,yolov8n,1+3+0,bicycle+motorcycle+person,28.432,35.171,3,"bicycle:0, motorcycle:1, person:2"
1490,49.667,baseline,0+1+2,ebike+driver+passenger,27.442,36.440,0,"ebike:0, driver:0, passenger:0"
