frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
404,13.467,21,motorcycle,0.378,560.9 312.8 592.0 359.0,0,,0,0,25.043,39.932
405,13.500,28,motorcycle,0.531,742.2 337.9 881.9 473.9,0,,0,0,25.175,39.722
405,13.500,21,motorcycle,0.300,561.1 311.8 591.8 358.3,1,1.200,0,0,25.175,39.722
406,13.533,28,motorcycle,0.528,756.2 353.7 888.8 472.6,0,,0,0,25.197,39.688
406,13.533,21,motorcycle,0.360,561.2 312.0 592.0 358.0,0,,0,0,25.197,39.688
407,13.567,28,motorcycle,0.516,762.7 353.3 896.1 469.0,1,1.200,0,0,23.873,41.888
407,13.567,21,motorcycle,0.282,561.7 312.3 591.9 356.9,1,1.200,0,0,23.873,41.888
408,13.600,28,motorcycle,0.583,774.2 356.5 903.8 466.8,1,1.200,0,0,25.366,39.423
408,13.600,21,motorcycle,0.278,562.0 312.6 592.0 355.9,0,,0,0,25.366,39.423
409,13.633,28,motorcycle,0.600,783.7 353.2 910.8 464.7,1,1.200,0,0,24.547,40.739
410,13.667,28,motorcycle,0.563,793.8 357.9 916.5 463.8,1,1.200,0,0,25.767,38.810
411,13.700,28,motorcycle,0.580,802.5 350.7 924.7 460.1,1,1.200,0,0,24.589,40.669
412,13.733,28,motorcycle,0.543,814.1 362.2 929.8 459.6,1,1.200,0,0,24.645,40.577
412,13.733,21,motorcycle,0.275,564.1 308.1 593.5 354.2,0,,0,0,24.645,40.577
413,13.767,28,motorcycle,0.544,820.6 353.8 936.6 456.0,1,1.200,0,0,24.773,40.367
414,13.800,28,motorcycle,0.534,829.8 353.7 942.2 453.5,1,1.200,0,0,25.758,38.822
414,13.800,21,motorcycle,0.256,565.7 307.5 593.6 352.5,0,,0,0,25.758,38.822
415,13.833,28,motorcycle,0.516,833.9 352.1 947.3 449.9,1,1.200,0,0,24.872,40.206
416,13.867,28,motorcycle,0.527,862.3 367.5 954.1 449.5,1,1.200,0,0,24.140,41.425
417,13.900,28,motorcycle,0.529,849.2 353.2 959.4 449.4,1,1.200,0,0,23.870,41.894
418,13.933,28,motorcycle,0.602,873.8 360.6 963.8 446.7,1,1.200,0,0,23.910,41.824
418,13.933,21,motorcycle,0.253,567.2 313.1 592.5 351.0,0,,0,0,23.910,41.824
419,13.967,28,motorcycle,0.423,879.9 370.4 968.8 446.0,1,1.200,0,0,24.807,40.312
420,14.000,28,motorcycle,0.421,866.5 344.5 976.0 443.4,1,1.199,0,0,24.484,40.843
420,14.000,21,motorcycle,0.322,569.1 313.6 593.5 349.6,0,,0,0,24.484,40.843
421,14.033,28,motorcycle,0.522,875.3 350.4 980.7 441.1,1,1.200,0,0,24.481,40.848
421,14.033,21,motorcycle,0.336,569.8 312.0 593.9 349.7,0,,0,0,24.481,40.848
422,14.067,28,motorcycle,0.491,880.6 344.6 986.9 440.1,1,1.165,0,0,24.287,41.173
422,14.067,21,motorcycle,0.273,570.7 310.1 594.0 349.1,0,,0,0,24.287,41.173
423,14.100,28,motorcycle,0.579,885.4 327.7 993.8 440.5,1,1.122,0,0,24.350,41.068
424,14.133,28,motorcycle,0.503,895.6 344.1 997.8 437.6,1,1.184,0,0,24.401,40.981
425,14.167,28,motorcycle,0.544,899.1 344.6 1004.2 437.0,1,1.156,0,0,23.792,42.030
426,14.200,28,motorcycle,0.474,906.8 333.6 1010.8 434.8,1,1.126,0,0,24.909,40.146
427,14.233,28,motorcycle,0.454,912.2 340.7 1015.2 435.8,1,1.185,0,0,25.299,39.527
427,14.233,21,motorcycle,0.307,574.1 305.6 596.5 347.0,0,,0,0,25.299,39.527
428,14.267,28,motorcycle,0.558,912.1 324.9 1022.9 434.3,0,,0,0,25.046,39.927
428,14.267,21,motorcycle,0.293,574.5 307.5 598.0 346.8,0,,0,0,25.046,39.927
429,14.300,28,motorcycle,0.478,942.2 361.3 1025.0 433.4,1,1.200,0,0,25.476,39.253
430,14.333,28,motorcycle,0.473,936.2 347.9 1032.5 433.7,1,1.200,0,0,24.675,40.526
431,14.367,28,motorcycle,0.480,939.1 342.8 1036.6 432.6,1,1.174,0,0,24.274,41.197
432,14.400,28,motorcycle,0.463,956.8 358.9 1039.5 431.6,1,1.200,0,0,24.251,41.236
433,14.433,28,motorcycle,0.442,946.2 337.6 1047.4 430.8,1,1.185,0,0,23.851,41.927
434,14.467,28,motorcycle,0.476,950.9 334.4 1052.5 429.4,0,,0,0,24.955,40.072
435,14.500,28,motorcycle,0.520,953.6 340.2 1057.5 428.4,0,,0,0,23.746,42.113
436,14.533,28,motorcycle,0.521,962.0 341.2 1061.5 427.8,1,1.145,0,0,24.456,40.890
437,14.567,28,motorcycle,0.551,966.9 336.9 1067.6 425.2,0,,0,0,24.852,40.239
438,14.600,28,motorcycle,0.504,970.1 334.8 1071.1 424.3,0,,0,0,32.643,30.634
439,14.633,28,motorcycle,0.557,976.0 338.0 1075.5 424.5,0,,0,0,23.331,42.862
440,14.667,28,motorcycle,0.535,980.2 336.4 1081.3 422.4,0,,0,0,24.822,40.287
441,14.700,28,motorcycle,0.593,983.3 339.1 1084.8 422.3,0,,0,0,25.208,39.670
442,14.733,28,motorcycle,0.573,990.9 343.4 1088.8 421.9,1,1.179,0,0,24.583,40.679
443,14.767,28,motorcycle,0.512,996.5 342.0 1094.9 420.1,1,1.200,0,0,24.756,40.394
444,14.800,28,motorcycle,0.652,1000.3 340.0 1100.6 420.8,1,1.119,0,0,24.336,41.091
446,14.867,28,motorcycle,0.640,1010.0 341.0 1105.8 418.8,0,,0,0,24.074,41.539
450,15.000,28,motorcycle,0.519,1024.6 337.5 1125.2 416.7,0,,0,0,30.448,32.843
451,15.033,28,motorcycle,0.399,1032.5 336.9 1130.3 415.5,0,,0,0,24.885,40.185
453,15.100,28,motorcycle,0.331,1055.3 351.1 1137.1 414.8,0,,0,0,24.151,41.406
454,15.133,28,motorcycle,0.504,1059.1 338.6 1141.3 414.3,0,,0,0,24.771,40.371
455,15.167,28,motorcycle,0.509,1056.6 335.9 1145.1 414.8,0,,0,0,25.150,39.762
456,15.200,28,motorcycle,0.408,1061.4 333.3 1152.5 414.5,0,,0,0,24.685,40.510
457,15.233,28,motorcycle,0.394,1070.5 340.9 1151.9 413.7,0,,0,0,23.718,42.162
458,15.267,28,motorcycle,0.260,1071.2 335.4 1156.5 413.5,0,,0,0,24.453,40.895
459,15.300,28,motorcycle,0.288,1075.8 342.4 1157.9 412.5,0,,0,0,23.999,41.668
585,19.500,30,bicycle,0.795,0.3 452.2 249.5 679.4,0,,0,0,24.122,41.455
586,19.533,30,bicycle,0.343,0.0 438.3 210.4 676.7,0,,0,0,24.621,40.615
587,19.567,30,bicycle,0.322,0.4 433.2 297.8 695.9,0,,0,0,24.114,41.469
588,19.600,30,bicycle,0.582,0.6 443.3 309.3 695.6,1,1.200,0,0,23.874,41.886
589,19.633,30,bicycle,0.354,0.4 437.3 334.8 700.8,1,1.200,0,0,26.652,37.521
590,19.667,31,bicycle,0.564,1.4 417.3 356.1 690.7,0,,0,0,24.225,41.279
590,19.667,30,motorcycle,0.485,0.6 416.0 356.7 694.6,1,1.200,0,0,24.225,41.279
591,19.700,30,bicycle,0.607,1.5 405.8 373.1 686.8,0,,0,0,25.168,39.733
591,19.700,31,motorcycle,0.336,0.4 404.8 373.4 690.6,1,1.200,0,0,25.168,39.733
592,19.733,30,bicycle,0.663,0.6 395.3 391.8 686.2,1,1.200,0,0,24.305,41.143
593,19.767,31,bicycle,0.532,0.0 387.1 408.7 693.4,0,,0,0,24.385,41.009
593,19.767,30,motorcycle,0.526,0.8 390.1 409.8 690.3,1,1.200,0,0,24.385,41.009
594,19.800,30,bicycle,0.765,0.2 402.4 428.7 690.4,1,1.200,0,0,23.638,42.305
595,19.833,30,bicycle,0.803,0.8 414.9 442.9 682.1,1,1.200,0,0,31.491,31.755
596,19.867,30,bicycle,0.828,0.0 421.7 460.2 689.7,1,1.200,0,0,24.887,40.181
597,19.900,30,bicycle,0.893,0.2 428.0 476.9 695.4,1,1.200,0,0,24.005,41.657
598,19.933,30,bicycle,0.916,27.5 442.4 491.4 683.8,1,1.200,0,0,24.887,40.181
599,19.967,30,bicycle,0.923,61.5 435.7 505.2 672.7,1,1.200,0,0,23.447,42.650
600,20.000,30,bicycle,0.900,90.3 433.4 520.8 663.7,1,1.200,0,0,23.903,41.836
601,20.033,30,bicycle,0.915,119.5 425.6 537.4 663.3,1,1.200,0,0,25.688,38.928
602,20.067,30,bicycle,0.920,144.8 428.3 546.7 655.6,1,1.200,0,0,24.756,40.394
603,20.100,30,bicycle,0.882,172.9 434.4 560.6 653.2,1,1.200,0,0,25.333,39.474
604,20.133,30,bicycle,0.916,198.9 435.1 573.6 646.0,1,1.200,0,0,24.256,41.227
605,20.167,30,bicycle,0.930,222.6 432.9 586.0 649.8,1,1.200,0,0,23.355,42.817
606,20.200,30,bicycle,0.934,244.3 426.8 598.8 650.3,1,1.200,0,0,23.603,42.367
607,20.233,30,bicycle,0.927,268.6 428.8 607.4 648.3,1,1.200,0,0,23.406,42.724
608,20.267,30,bicycle,0.935,289.4 430.1 618.2 647.3,1,1.200,0,0,24.673,40.530
609,20.300,30,bicycle,0.934,308.9 432.4 630.5 641.8,1,1.200,0,0,31.090,32.165
610,20.333,30,bicycle,0.950,328.7 423.3 641.0 636.1,1,1.200,0,0,24.839,40.260
611,20.367,30,bicycle,0.942,346.4 419.5 650.4 632.7,1,1.200,0,0,23.515,42.526
612,20.400,30,bicycle,0.937,365.6 424.0 662.3 630.3,1,1.200,0,0,26.044,38.396
613,20.433,30,bicycle,0.938,385.1 421.9 671.2 623.2,1,1.200,0,0,23.816,41.988
614,20.467,30,bicycle,0.928,402.2 418.9 679.8 619.2,1,1.200,0,0,24.784,40.349
615,20.500,30,bicycle,0.911,417.4 415.9 689.9 614.3,1,1.200,0,0,24.061,41.560
616,20.533,30,bicycle,0.895,433.6 413.7 697.6 609.8,1,1.200,0,0,24.601,40.648
617,20.567,30,bicycle,0.876,449.8 409.4 708.3 604.1,1,1.200,0,0,24.172,41.370
618,20.600,30,bicycle,0.894,465.0 409.8 713.4 600.7,1,1.200,0,0,24.748,40.408
619,20.633,30,bicycle,0.883,479.2 404.5 722.8 594.5,1,1.200,0,0,24.151,41.407
620,20.667,30,bicycle,0.908,491.7 407.2 732.4 589.3,1,1.200,0,0,23.175,43.149
621,20.700,30,bicycle,0.881,506.7 406.2 740.4 586.5,1,1.200,0,0,23.618,42.341
622,20.733,30,bicycle,0.844,517.9 404.6 746.6 584.7,1,1.200,0,0,24.907,40.150
623,20.767,30,bicycle,0.855,532.6 405.2 754.2 581.2,1,1.200,0,0,28.334,35.293
624,20.800,30,bicycle,0.881,542.7 406.2 758.4 579.6,1,1.200,0,0,24.083,41.523
625,20.833,30,bicycle,0.905,558.3 406.4 769.4 573.5,1,1.200,0,0,24.890,40.177
626,20.867,30,bicycle,0.833,568.3 398.7 773.2 569.4,1,1.200,0,0,24.561,40.715
627,20.900,30,bicycle,0.876,580.1 397.8 781.5 567.6,1,1.200,0,0,23.717,42.163
628,20.933,30,bicycle,0.892,592.5 401.2 787.9 561.9,1,1.200,0,0,24.122,41.456
629,20.967,30,bicycle,0.890,599.4 401.1 793.3 559.7,1,1.200,0,0,24.064,41.555
630,21.000,30,bicycle,0.902,613.6 397.0 800.9 557.1,1,1.200,0,0,24.642,40.581
631,21.033,30,bicycle,0.885,622.0 396.4 806.0 556.3,1,1.200,0,0,24.906,40.151
632,21.067,30,bicycle,0.881,633.8 394.4 812.8 553.6,1,1.200,0,0,24.406,40.973
633,21.100,30,bicycle,0.899,644.4 394.6 819.1 549.8,1,1.200,0,0,23.834,41.956
634,21.133,30,bicycle,0.895,653.3 398.4 824.4 547.9,1,1.200,0,0,23.922,41.803
635,21.167,30,bicycle,0.818,662.5 393.0 830.0 544.8,1,1.200,0,0,24.734,40.430
636,21.200,30,bicycle,0.842,671.9 389.3 834.4 542.3,1,1.200,0,0,24.355,41.059
637,21.233,30,bicycle,0.866,680.3 391.2 839.7 537.9,1,1.200,0,0,23.963,41.731
638,21.267,30,bicycle,0.849,689.1 389.7 845.1 534.2,1,1.200,0,0,24.525,40.774
639,21.300,30,bicycle,0.796,696.2 394.2 849.2 532.2,1,1.200,0,0,23.986,41.691
640,21.333,30,bicycle,0.797,705.7 388.2 853.6 529.9,1,1.200,0,0,24.739,40.422
641,21.367,30,bicycle,0.813,712.9 392.7 858.4 528.2,1,1.200,0,0,24.693,40.498
642,21.400,30,bicycle,0.840,720.2 392.0 861.8 526.7,1,1.200,0,0,24.111,41.475
643,21.433,30,bicycle,0.844,728.3 388.6 866.0 526.7,1,1.200,0,0,23.215,43.075
644,21.467,30,bicycle,0.898,735.3 394.6 871.6 522.1,1,1.200,0,0,24.455,40.892
645,21.500,30,bicycle,0.888,742.8 393.8 877.4 520.6,1,1.200,0,0,23.960,41.737
646,21.533,30,bicycle,0.873,749.8 392.8 881.2 519.1,1,1.200,0,0,24.219,41.290
647,21.567,30,bicycle,0.873,756.2 396.9 885.0 517.3,1,1.200,0,0,23.677,42.235
648,21.600,30,bicycle,0.867,760.5 396.5 889.0 517.2,1,1.200,0,0,23.353,42.821
649,21.633,30,bicycle,0.820,768.9 388.9 895.6 515.0,1,1.200,0,0,24.581,40.681
650,21.667,30,bicycle,0.842,774.5 390.9 900.0 510.1,1,1.200,0,0,35.055,28.526
651,21.700,30,bicycle,0.850,780.3 395.8 901.9 508.6,1,1.195,0,0,25.653,38.982
652,21.733,30,bicycle,0.807,784.2 385.3 906.1 506.9,1,1.200,0,0,25.077,39.877
653,21.767,30,bicycle,0.833,792.2 387.6 911.2 503.8,1,1.200,0,0,24.019,41.634
654,21.800,30,bicycle,0.809,796.6 378.3 915.5 502.6,1,1.200,0,0,25.024,39.962
655,21.833,30,bicycle,0.799,801.1 371.9 918.6 499.9,1,1.200,0,0,25.419,39.341
656,21.867,30,bicycle,0.806,806.4 370.0 922.9 496.6,1,1.200,0,0,25.121,39.807
657,21.900,30,bicycle,0.839,813.5 372.6 927.2 494.0,1,1.200,0,0,24.948,40.083
658,21.933,30,bicycle,0.818,818.8 371.6 930.7 494.6,1,1.200,0,0,23.874,41.887
659,21.967,30,bicycle,0.764,822.0 372.7 933.7 494.2,1,1.200,0,0,24.172,41.369
660,22.000,30,bicycle,0.699,829.5 369.4 941.3 492.8,1,1.200,0,0,24.688,40.506
661,22.033,30,bicycle,0.765,832.7 364.6 946.7 491.4,1,1.200,0,0,25.853,38.680
662,22.067,30,bicycle,0.761,838.2 368.2 950.3 488.9,1,1.200,0,0,23.652,42.280
663,22.100,30,bicycle,0.731,843.2 365.6 952.6 488.3,1,1.200,0,0,24.692,40.499
664,22.133,30,bicycle,0.743,846.6 366.5 957.0 485.2,1,1.200,0,0,25.043,39.931
665,22.167,30,bicycle,0.744,852.6 367.9 961.0 485.2,1,1.200,0,0,24.197,41.327
666,22.200,30,bicycle,0.705,855.8 370.0 963.8 484.2,1,1.200,0,0,24.212,41.302
667,22.233,30,bicycle,0.752,862.5 383.8 964.7 484.3,1,1.200,0,0,24.709,40.472
668,22.267,30,bicycle,0.799,867.5 382.5 968.5 482.1,1,1.200,0,0,25.768,38.809
669,22.300,30,bicycle,0.768,871.0 367.2 979.8 479.1,1,1.200,0,0,24.058,41.567
670,22.333,30,bicycle,0.876,876.3 363.3 982.2 477.4,1,1.200,0,0,24.818,40.293
671,22.367,30,bicycle,0.847,881.5 364.5 986.2 476.4,1,1.200,0,0,23.913,41.819
672,22.400,30,bicycle,0.830,885.0 364.8 988.7 476.0,1,1.200,0,0,25.363,39.427
673,22.433,30,bicycle,0.741,887.4 367.7 989.6 476.8,1,1.200,0,0,25.595,39.069
674,22.467,30,bicycle,0.748,892.8 363.5 994.5 474.2,1,1.200,0,0,24.166,41.381
675,22.500,30,bicycle,0.738,895.9 367.6 996.3 473.7,1,1.200,0,0,25.599,39.064
676,22.533,30,bicycle,0.780,902.9 370.6 996.7 473.7,1,1.200,0,0,25.258,39.592
677,22.567,30,bicycle,0.759,904.3 366.2 1004.6 470.5,1,1.200,0,0,24.356,41.058
678,22.600,30,bicycle,0.902,908.9 362.2 1009.9 467.2,1,1.200,0,0,23.802,42.013
679,22.633,30,bicycle,0.917,914.4 361.2 1014.1 465.8,1,1.200,0,0,23.806,42.007
680,22.667,30,bicycle,0.907,919.1 360.2 1017.6 466.5,1,1.200,0,0,23.398,42.740
681,22.700,30,bicycle,0.888,921.3 358.6 1018.5 465.8,1,1.200,0,0,24.971,40.047
682,22.733,30,bicycle,0.810,925.4 358.2 1021.6 465.4,1,1.200,0,0,25.196,39.689
683,22.767,30,bicycle,0.758,929.6 367.6 1023.0 467.9,1,1.200,0,0,24.713,40.464
684,22.800,30,bicycle,0.747,934.9 369.3 1024.9 465.0,1,1.200,0,0,25.699,38.912
685,22.833,30,bicycle,0.853,936.5 366.7 1027.7 465.9,1,1.200,0,0,24.328,41.105
686,22.867,30,bicycle,0.749,939.1 357.2 1037.6 459.5,1,1.200,0,0,25.502,39.212
687,22.900,30,bicycle,0.851,943.1 358.9 1039.6 458.5,1,1.200,0,0,26.503,37.732
688,22.933,30,bicycle,0.896,947.4 357.9 1043.5 458.4,1,1.200,0,0,24.900,40.160
689,22.967,30,bicycle,0.922,950.5 359.6 1047.3 457.9,1,1.200,0,0,25.100,39.840
690,23.000,30,bicycle,0.900,952.3 358.0 1050.2 457.9,1,1.200,0,0,25.063,39.900
691,23.033,30,bicycle,0.864,956.7 354.2 1052.8 457.7,1,1.200,0,0,25.658,38.974
692,23.067,30,bicycle,0.855,960.4 357.0 1054.8 457.3,1,1.200,0,0,25.060,39.904
693,23.100,30,bicycle,0.847,963.3 358.1 1057.8 457.5,1,1.200,0,0,24.745,40.412
694,23.133,30,bicycle,0.814,966.9 358.9 1061.0 457.1,1,1.200,0,0,24.114,41.469
695,23.167,30,bicycle,0.848,969.5 364.7 1063.1 457.3,1,1.200,0,0,24.780,40.356
696,23.200,30,bicycle,0.842,976.0 366.4 1062.3 452.2,1,1.200,0,0,24.661,40.550
697,23.233,30,bicycle,0.816,974.5 360.1 1070.2 452.5,1,1.200,0,0,24.349,41.069
698,23.267,30,bicycle,0.847,980.2 361.3 1072.9 453.4,1,1.200,0,0,24.700,40.486
699,23.300,30,bicycle,0.862,983.4 361.7 1073.9 452.1,1,1.200,0,0,24.499,40.818
700,23.333,30,bicycle,0.801,986.6 360.0 1076.4 451.4,1,1.200,0,0,24.040,41.598
701,23.367,30,bicycle,0.852,993.1 355.1 1078.7 449.9,1,1.200,0,0,33.132,30.183
702,23.400,30,bicycle,0.895,994.3 363.4 1073.3 449.3,1,1.200,0,0,25.528,39.173
703,23.433,30,bicycle,0.894,996.6 360.2 1075.6 449.7,1,1.200,0,0,24.079,41.529
704,23.467,30,bicycle,0.926,1000.2 368.0 1075.6 449.0,1,1.196,0,0,25.436,39.314
705,23.500,30,bicycle,0.887,1002.9 368.8 1077.5 447.4,1,1.189,0,0,24.904,40.155
706,23.533,30,bicycle,0.831,1007.6 372.7 1077.4 446.5,1,1.174,0,0,24.461,40.881
707,23.567,30,bicycle,0.779,1009.4 368.7 1082.8 446.6,1,1.184,0,0,23.914,41.816
708,23.600,30,bicycle,0.692,1012.9 368.7 1087.9 445.4,1,1.194,0,0,24.283,41.182
709,23.633,30,bicycle,0.781,1015.9 374.5 1087.7 445.4,1,1.183,0,0,24.376,41.023
710,23.667,30,bicycle,0.719,1018.2 372.1 1091.2 445.5,1,1.194,0,0,24.554,40.727
711,23.700,30,bicycle,0.728,1021.8 366.2 1095.1 443.7,1,1.193,0,0,25.695,38.919
712,23.733,30,bicycle,0.764,1024.3 366.1 1100.1 443.5,1,1.200,0,0,23.679,42.232
713,23.767,30,bicycle,0.749,1027.3 352.7 1108.5 443.6,1,1.200,0,0,25.331,39.478
714,23.800,30,bicycle,0.823,1029.3 353.3 1109.4 443.2,1,1.200,0,0,26.078,38.346
715,23.833,30,bicycle,0.829,1032.3 355.2 1108.9 442.3,1,1.200,0,0,24.957,40.070
716,23.867,30,bicycle,0.797,1032.7 356.5 1111.1 440.9,1,1.200,0,0,25.362,39.430
717,23.900,30,bicycle,0.732,1036.9 354.9 1119.1 440.1,1,1.200,0,0,25.004,39.993
718,23.933,30,bicycle,0.696,1040.3 363.9 1118.7 438.8,1,1.200,0,0,24.999,40.002
719,23.967,30,bicycle,0.713,1041.1 355.5 1126.6 438.4,1,1.200,0,0,25.538,39.157
720,24.000,30,bicycle,0.716,1044.4 372.5 1126.1 438.9,1,1.184,0,0,24.156,41.397
721,24.033,30,bicycle,0.806,1047.8 362.5 1127.7 435.3,1,1.200,0,0,24.908,40.147
722,24.067,30,bicycle,0.735,1049.0 360.9 1131.0 436.2,1,1.200,0,0,24.254,41.231
723,24.100,30,bicycle,0.723,1051.6 367.6 1132.5 438.1,1,1.200,0,0,24.147,41.412
724,24.133,30,bicycle,0.665,1054.9 352.5 1141.1 435.5,1,1.200,0,0,24.250,41.238
725,24.167,30,bicycle,0.785,1058.0 352.7 1142.1 433.2,1,1.200,0,0,23.465,42.617
726,24.200,30,bicycle,0.829,1060.8 354.3 1142.2 434.7,1,1.200,0,0,24.577,40.689
727,24.233,30,bicycle,0.900,1063.6 355.9 1142.6 434.9,1,1.200,0,0,24.731,40.435
728,24.267,30,bicycle,0.799,1064.9 354.6 1144.4 435.0,1,1.200,0,0,24.462,40.880
729,24.300,30,bicycle,0.710,1066.7 348.7 1150.2 433.9,1,1.200,0,0,23.620,42.337
730,24.333,30,bicycle,0.713,1072.0 352.8 1155.5 433.6,1,1.200,0,0,24.733,40.431
731,24.367,30,bicycle,0.699,1073.6 352.4 1158.1 433.5,1,1.200,0,0,25.844,38.693
732,24.400,30,bicycle,0.713,1076.3 354.7 1158.6 432.3,1,1.200,0,0,24.338,41.088
733,24.433,30,bicycle,0.755,1079.6 357.0 1160.2 433.4,1,1.200,0,0,24.721,40.451
734,24.467,30,bicycle,0.750,1081.2 360.1 1162.7 434.1,1,1.200,0,0,24.897,40.166
735,24.500,30,bicycle,0.651,1084.3 356.8 1166.3 432.9,1,1.200,0,0,24.704,40.480
736,24.533,30,bicycle,0.673,1088.7 355.8 1169.7 431.9,1,1.200,0,0,23.324,42.874
737,24.567,30,bicycle,0.815,1089.7 361.0 1171.4 432.1,1,1.200,0,0,25.754,38.829
738,24.600,30,bicycle,0.876,1092.0 359.3 1173.1 431.8,1,1.200,0,0,23.852,41.925
739,24.633,30,bicycle,0.881,1095.5 362.9 1170.1 431.8,1,1.200,0,0,24.999,40.002
740,24.667,30,bicycle,0.853,1096.6 362.2 1176.2 432.8,1,1.200,0,0,23.392,42.750
741,24.700,30,bicycle,0.786,1100.7 363.4 1176.9 432.0,1,1.200,0,0,24.045,41.588
742,24.733,30,bicycle,0.689,1104.4 366.1 1177.0 431.1,1,1.200,0,0,25.110,39.824
743,24.767,30,bicycle,0.634,1106.1 365.9 1181.9 429.8,1,1.200,0,0,24.527,40.771
744,24.800,30,bicycle,0.745,1107.7 366.3 1184.2 429.5,1,1.200,0,0,24.628,40.604
745,24.833,30,bicycle,0.827,1111.4 363.7 1181.1 430.7,1,1.200,0,0,23.955,41.746
746,24.867,30,bicycle,0.601,1114.1 365.6 1178.7 428.3,1,1.191,0,0,24.718,40.457
747,24.900,30,bicycle,0.445,1117.8 363.9 1182.4 428.3,1,1.200,0,0,24.225,41.280
748,24.933,30,bicycle,0.544,1120.2 366.2 1181.9 429.7,1,1.194,0,0,23.615,42.346
749,24.967,30,bicycle,0.372,1122.2 373.7 1179.7 430.8,0,,0,0,23.563,42.440
750,25.000,30,bicycle,0.442,1125.0 375.0 1177.8 429.6,1,1.122,0,0,24.462,40.880
751,25.033,30,bicycle,0.459,1128.0 362.7 1181.2 429.6,1,1.181,0,0,25.338,39.466
752,25.067,30,bicycle,0.346,1129.6 379.3 1176.5 428.7,0,,0,0,24.355,41.060
753,25.100,30,bicycle,0.421,1132.4 380.4 1176.0 429.2,0,,0,0,23.785,42.043
754,25.133,30,bicycle,0.357,1136.1 380.9 1178.2 428.8,0,,0,0,24.350,41.068
755,25.167,30,bicycle,0.268,1136.9 380.9 1180.5 428.9,0,,0,0,23.877,41.881
761,25.367,32,motorcycle,0.450,1150.0 314.5 1241.7 427.5,0,,0,0,24.078,41.532
762,25.400,32,motorcycle,0.489,1149.7 313.6 1243.6 427.1,0,,0,0,24.600,40.650
762,25.400,30,bicycle,0.295,1152.5 361.4 1237.9 427.5,0,,0,0,24.600,40.650
763,25.433,32,motorcycle,0.539,1150.1 312.2 1245.0 426.2,0,,0,0,24.586,40.673
763,25.433,30,bicycle,0.369,1153.0 346.4 1241.3 426.9,0,,0,0,24.586,40.673
764,25.467,32,motorcycle,0.560,1151.9 312.8 1246.7 425.6,0,,0,0,23.617,42.343
764,25.467,30,bicycle,0.455,1154.9 341.8 1243.8 425.9,0,,0,0,23.617,42.343
765,25.500,32,motorcycle,0.508,1153.9 313.0 1248.8 425.9,0,,0,0,24.337,41.090
765,25.500,30,bicycle,0.420,1158.9 348.6 1245.9 425.7,0,,0,0,24.337,41.090
766,25.533,30,bicycle,0.439,1160.1 343.2 1248.4 424.9,0,,0,0,24.020,41.633
766,25.533,32,motorcycle,0.372,1156.1 307.1 1252.0 424.6,0,,0,0,24.020,41.633
767,25.567,30,bicycle,0.456,1161.9 345.8 1251.4 424.2,0,,0,0,24.266,41.210
767,25.567,32,motorcycle,0.255,1159.8 309.5 1254.2 423.0,0,,0,0,24.266,41.210
768,25.600,32,bicycle,0.327,1206.1 363.3 1251.6 422.9,0,,0,0,23.605,42.364
768,25.600,30,bicycle,0.309,1166.4 352.3 1252.2 425.0,0,,0,0,23.605,42.364
769,25.633,32,bicycle,0.397,1206.8 366.9 1251.4 423.3,0,,0,0,24.372,41.032
770,25.667,32,bicycle,0.443,1207.1 368.9 1251.5 422.5,0,,0,0,23.988,41.688
771,25.700,32,bicycle,0.295,1204.6 371.3 1253.2 422.4,0,,0,0,23.618,42.341
784,26.133,33,bicycle,0.377,1202.7 363.0 1267.3 421.4,0,,0,0,23.201,43.102
785,26.167,33,bicycle,0.520,1205.6 368.5 1268.4 421.1,1,1.193,0,0,24.025,41.624
786,26.200,33,bicycle,0.389,1208.4 367.8 1274.0 421.4,1,1.198,0,0,25.284,39.551
787,26.233,33,bicycle,0.371,1210.3 363.6 1275.6 420.5,0,,0,0,23.658,42.268
788,26.267,33,bicycle,0.559,1211.2 365.0 1277.4 420.1,0,,0,0,23.722,42.155
789,26.300,33,bicycle,0.428,1213.2 368.2 1275.0 420.3,0,,0,0,23.855,41.920
790,26.333,33,bicycle,0.313,1216.4 371.1 1274.0 421.7,0,,0,0,23.737,42.129
793,26.433,33,bicycle,0.325,1221.7 369.4 1277.3 418.2,0,,0,0,24.883,40.188
794,26.467,33,bicycle,0.492,1222.9 366.4 1278.3 419.7,1,1.200,0,0,25.160,39.745
795,26.500,33,bicycle,0.358,1223.7 366.3 1278.5 420.8,1,1.200,0,0,24.896,40.167
796,26.533,33,bicycle,0.277,1226.4 367.1 1279.0 419.5,0,,0,0,24.664,40.545
797,26.567,33,bicycle,0.333,1227.4 366.1 1279.3 419.5,0,,0,0,24.266,41.211
798,26.600,33,bicycle,0.559,1229.4 365.6 1279.4 420.0,0,,0,0,25.351,39.446
799,26.633,33,bicycle,0.542,1231.5 365.8 1279.4 420.2,0,,0,0,24.778,40.359
800,26.667,33,bicycle,0.316,1232.6 366.8 1279.3 419.8,0,,0,0,23.576,42.416
802,26.733,33,bicycle,0.285,1236.6 372.5 1279.2 419.2,0,,0,0,23.011,43.457
